TIMESTAMP,TRENDFLAGS,STATUS,VALUE,HISTORY_ID,TRENDFLAGS_TAG,STATUS_TAG,sensor_type
2023-03-28 14:32:00.045,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:31:00.046,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:30:00.052,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:29:00.048,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:28:00.054,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:27:00.058,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:26:00.042,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:25:00.037,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:24:00.053,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:23:00.031,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:22:00.062,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:21:00.036,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:20:00.047,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:19:00.039,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:18:00.046,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:17:00.617,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:16:00.044,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:15:00.039,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:14:00.044,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:13:00.048,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:12:00.061,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:11:00.059,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:10:00.044,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:09:00.053,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:08:00.059,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:07:00.031,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:06:00.601,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:05:00.037,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:04:00.043,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:03:00.064,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:02:00.040,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:01:00.049,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 14:00:00.042,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:59:00.047,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:58:00.044,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:57:00.055,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:56:00.057,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:55:00.057,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:54:00.041,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:53:00.058,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:52:00.048,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:51:00.047,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:50:00.038,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:49:00.047,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:48:00.045,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:47:00.065,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:46:00.040,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:45:00.033,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:44:00.048,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:43:00.054,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:42:00.046,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:41:00.046,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:40:00.045,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:39:00.052,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:38:00.042,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:37:00.034,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:36:00.065,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:35:00.061,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:34:00.036,0,0,26.9,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:33:00.036,0,0,26.9,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:32:00.067,0,0,26.9,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:31:00.040,0,0,27.0,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:30:00.049,0,0,27.0,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:29:00.052,0,0,27.0,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:28:00.042,0,0,27.0,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:27:00.031,0,0,27.0,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:26:00.047,0,0,27.0,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:25:00.035,0,0,26.9,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:24:00.049,0,0,26.9,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:23:00.066,0,0,26.9,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:22:00.079,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:21:00.057,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:20:00.056,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:19:00.050,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:18:00.045,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:17:00.096,0,0,26.8,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:16:00.056,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:15:00.052,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:14:00.052,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:13:00.077,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:12:00.579,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:11:00.049,0,0,26.7,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:10:00.030,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:09:00.033,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:08:00.055,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:07:00.041,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:06:00.056,0,0,26.6,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:05:00.050,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:04:00.055,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:03:00.053,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:02:00.042,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:01:00.076,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 13:00:00.044,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:59:00.052,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:58:00.045,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:57:00.055,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:56:00.051,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:55:00.040,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:54:00.048,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:53:00.034,0,0,26.5,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:52:00.049,0,0,26.4,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:51:00.050,0,0,26.4,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:50:00.067,0,0,26.4,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:49:00.050,0,0,26.3,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:48:00.043,0,0,26.3,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:47:00.040,0,0,26.2,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:46:00.035,0,0,26.2,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:45:00.047,0,0,26.2,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:44:00.072,0,0,26.2,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:43:00.038,0,0,26.2,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:42:00.042,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:41:00.050,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:40:00.035,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:39:00.049,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:38:00.038,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:37:00.066,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:36:00.055,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:35:00.054,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:34:00.041,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:33:00.050,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:32:00.047,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:31:00.041,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:30:00.069,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:29:00.579,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:28:00.040,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:27:00.052,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:26:00.040,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:25:00.051,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:24:00.030,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:23:00.037,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:22:00.044,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:21:00.042,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:20:00.036,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:19:00.058,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:18:00.525,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:17:00.047,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:16:00.048,0,0,26.1,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:15:00.052,0,0,26.2,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:14:00.041,0,0,26.2,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:13:00.049,0,0,26.2,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:12:00.043,0,0,26.2,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:11:00.052,0,0,26.3,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
2023-03-28 12:10:00.056,0,0,26.3,/TWC/VER_W1_B1_GF_B_1_temp,{ },{ok},temp
